ID;NEAR_DIST
1375;60824.65791
1376;60602.98321
1377;58360.34927
1378;58368.31812
1379;60632.30173
1380;60440.79352
1381;58300.33401
1382;58256.8744
1383;60712.06901
1384;60059.71012
1385;60221.15419
1386;60700.68295
1387;60474.12345
1388;60355.32989
1389;60602.90926
1390;60178.13395
1391;60579.4121
1392;60460.92854
1393;60818.41274
1394;60124.79927
1395;60657.67754
1396;60812.04593
1397;60370.26052
1398;61756.55981
1399;61924.65369
1400;61969.68126
1401;61960.41796
1402;61723.89248
1403;61878.84378
1404;60742.49478
1405;62045.9296
1406;62658.5522
1407;62526.0892
1408;62590.88952
1409;62874.42475
1410;62988.98503
1411;62921.62887
1412;62025.26917
1413;58194.18049
1414;60355.84661
1415;58346.94001
1416;60190.67412
1417;62944.95181
1418;63114.95131
1419;63299.00188
1420;63116.42728
1421;63125.75402
1422;63061.9317
1423;62883.14247
1424;62849.04493
1425;60812.69788
1426;61222.34601
1427;61767.32181
1428;63213.57264
1429;63262.23857
1430;61622.0805
1431;62931.06024
1432;62983.10578
1433;63140.72559
1434;63162.89404
1435;68081.96697
1436;67955.88775
1437;61218.53885
1438;63309.71842
1439;60445.22781
1440;61598.52761
1441;60349.22743
1442;60534.73091
1443;63297.34818
1444;67185.72119
1445;66734.82698
1446;63411.57635
1447;63509.16967
1448;63314.4932
1449;63662.52683
1450;63522.75701
1451;66680.19433
1452;61566.39837
1453;61508.9136
1454;61475.93838
1455;61595.83484
1456;68111.70851
1457;62548.92877
1458;62727.31152
1459;62885.35256
1460;63379.22347
1461;67834.60116
1462;67716.24309
1463;67757.00176
1464;67416.13343
1465;67343.93536
1466;67320.40856
1467;66484.35468
1468;64143.73172
1469;63996.23368
1470;64120.41494
1471;63530.90296
1472;63611.96706
1473;64002.29583
1474;64168.86973
1475;64022.25041
1476;62365.12093
1477;61612.81526
1478;61566.81956
1479;62633.54546
1480;63192.08102
1481;63040.09531
1482;63039.57532
1483;62993.89947
1484;66402.72154
1485;63642.09569
1486;67472.34004
1487;61260.28093
1488;61609.52037
1489;63675.19577
1490;63928.9778
1491;66722.00469
1492;67754.03792
1493;67499.11944
1494;67030.12984
1495;68079.06836
1496;68283.53179
1497;68437.53984
1498;68881.88097
1499;68434.76757
